run,date,cash,market_value,equity,n_pos,exposure_pct
nb_atr3,2026-01-15,3950.48,8896.2,12846.67,3,69.249
nb_atr3,2026-01-16,3950.48,9040.09,12990.57,3,69.59
nb_atr3,2026-01-19,3950.48,9396.48,13346.96,3,70.402
nb_atr3,2026-01-20,3950.48,9819.58,13770.06,3,71.311
nb_atr3,2026-01-21,1786.84,11946.59,13733.43,4,86.989
nb_atr3,2026-01-22,6333.95,7208.5,13542.45,2,53.229
nb_atr3,2026-01-23,6333.95,7493.93,13827.89,2,54.194
nb_atr3,2026-01-26,6333.95,8007.97,14341.92,2,55.836
nb_atr3,2026-01-27,6333.95,7852.98,14186.93,2,55.354
nb_atr3,2026-01-28,6333.95,8368.49,14702.44,2,56.919
nb_atr3,2026-01-29,12431.73,2206.11,14637.84,1,15.071
nb_atr3,2026-01-30,8138.62,6476.14,14614.76,2,44.312
nb_atr3,2026-02-02,5829.38,8202.24,14031.62,3,58.455
nb_atr3,2026-02-03,3868.63,10411.02,14279.65,4,72.908
nb_atr3,2026-02-04,3868.63,10265.19,14133.81,4,72.629
nb_atr3,2026-02-05,885.81,13018.59,13904.4,5,93.629
nb_atr3,2026-02-06,4875.49,8736.54,13612.03,3,64.182
nb_atr3,2026-02-09,4875.49,9054.99,13930.47,3,65.001
nb_atr3,2026-02-10,4875.49,9081.26,13956.74,3,65.067
nb_atr3,2026-02-11,4875.49,9029.15,13904.64,3,64.936
nb_atr3,2026-02-12,4875.49,9328.87,14204.36,3,65.676
nb_atr3,2026-02-13,4202.0,9877.28,14079.28,4,70.155
nb_atr3,2026-02-24,4202.0,9953.35,14155.35,4,70.315
nb_atr3,2026-02-25,6422.64,7765.88,14188.52,3,54.734
nb_atr3,2026-02-26,6422.64,7865.26,14287.9,3,55.048
nb_atr3,2026-02-27,6422.64,7750.67,14173.3,3,54.685
nb_atr3,2026-03-02,6422.64,7557.13,13979.77,3,54.058
nb_atr3,2026-03-03,9485.0,4305.37,13790.37,2,31.22
nb_atr3,2026-03-04,10654.27,3126.46,13780.73,2,22.687
nb_atr3,2026-03-05,10654.27,3112.65,13766.91,2,22.61
nb_atr3,2026-03-06,11372.17,2308.87,13681.05,1,16.876
nb_atr3,2026-03-09,9773.25,4021.0,13794.25,1,29.15
nb_atr3,2026-03-10,9773.25,4051.74,13824.99,1,29.307
nb_atr3,2026-03-11,9773.25,4138.01,13911.26,1,29.746
nb_atr3,2026-03-12,9773.25,4199.49,13972.74,1,30.055
nb_atr3,2026-03-13,5211.03,8486.98,13698.0,2,61.958
nb_atr3,2026-03-16,13463.54,0.0,13463.54,0,0.0
nb_atr3,2026-03-17,13463.54,0.0,13463.54,0,0.0
nb_atr3,2026-03-18,6600.77,7084.01,13684.78,2,51.766
nb_atr3,2026-03-19,6600.77,6874.78,13475.55,2,51.017
nb_atr3,2026-03-20,6600.77,6841.93,13442.7,2,50.897
nb_atr3,2026-03-23,6600.77,6620.69,13221.46,2,50.075
nb_atr3,2026-03-24,6600.77,7020.35,13621.12,2,51.54
nb_atr3,2026-03-25,6600.77,7555.47,14156.24,2,53.372
nb_atr3,2026-03-26,9250.53,4776.33,14026.86,1,34.051
nb_atr3,2026-03-27,9250.53,4883.07,14133.6,1,34.549
nb_atr3,2026-03-30,9250.53,5371.88,14622.4,1,36.737
nb_atr3,2026-03-31,9250.53,5253.17,14503.69,1,36.22
nb_atr3,2026-04-01,14310.87,0.0,14310.87,0,0.0
nb_atr3,2026-04-02,14310.87,0.0,14310.87,0,0.0
nb_atr3,2026-04-03,14310.87,0.0,14310.87,0,0.0
nb_atr3,2026-04-07,14310.87,0.0,14310.87,0,0.0
nb_atr3,2026-04-08,14310.87,0.0,14310.87,0,0.0
nb_atr3,2026-04-09,14310.87,0.0,14310.87,0,0.0
nb_atr3,2026-04-10,14310.87,0.0,14310.87,0,0.0
nb_atr3,2026-04-13,14310.87,0.0,14310.87,0,0.0
nb_atr3,2026-04-14,14310.87,0.0,14310.87,0,0.0
nb_atr3,2026-04-15,14310.87,0.0,14310.87,0,0.0
nb_atr3,2026-04-16,14310.87,0.0,14310.87,0,0.0
nb_atr3,2026-04-17,14310.87,0.0,14310.87,0,0.0
nb_atr3,2026-04-20,14310.87,0.0,14310.87,0,0.0
nb_atr3,2026-04-21,14310.87,0.0,14310.87,0,0.0
nb_atr3,2026-04-22,14310.87,0.0,14310.87,0,0.0
nb_atr3,2026-04-23,14310.87,0.0,14310.87,0,0.0
nb_atr3,2026-04-24,14310.87,0.0,14310.87,0,0.0
nb_atr3,2026-04-27,14310.87,0.0,14310.87,0,0.0
nb_atr3,2026-04-28,14310.87,0.0,14310.87,0,0.0
nb_atr3,2026-04-29,14310.87,0.0,14310.87,0,0.0
nb_atr3,2026-04-30,14310.87,0.0,14310.87,0,0.0
nb_atr3,2026-05-06,14310.87,0.0,14310.87,0,0.0
nb_atr3,2026-05-07,14310.87,0.0,14310.87,0,0.0
nb_atr3,2026-05-08,14310.87,0.0,14310.87,0,0.0
nb_atr3,2026-05-11,14310.87,0.0,14310.87,0,0.0
nb_atr3,2026-05-12,14310.87,0.0,14310.87,0,0.0
nb_atr3,2026-05-13,14310.87,0.0,14310.87,0,0.0
nb_atr3,2026-05-14,14310.87,0.0,14310.87,0,0.0
nb_atr3,2026-05-15,14310.87,0.0,14310.87,0,0.0
nb_atr3,2026-05-18,14310.87,0.0,14310.87,0,0.0
nb_atr3,2026-05-19,14310.87,0.0,14310.87,0,0.0
nb_atr3,2026-05-20,14310.87,0.0,14310.87,0,0.0
nb_atr3,2026-05-21,14310.87,0.0,14310.87,0,0.0
nb_atr3,2026-05-22,14310.87,0.0,14310.87,0,0.0
nb_atr3,2026-05-25,14310.87,0.0,14310.87,0,0.0
nb_atr3,2026-05-26,14310.87,0.0,14310.87,0,0.0
nb_atr3,2026-05-27,3676.67,10465.93,14142.59,3,74.003
nb_atr3,2026-05-28,3676.67,10823.71,14500.37,3,74.644
nb_atr3,2026-05-29,7307.17,7050.62,14357.79,2,49.107
nb_atr3,2026-06-01,7970.79,6049.51,14020.3,2,43.148
nb_atr3,2026-06-02,7970.79,6109.36,14080.15,2,43.39
nb_atr3,2026-06-03,7970.79,6276.96,14247.75,2,44.056
nb_atr3,2026-06-04,7970.79,6288.93,14259.72,2,44.103
nb_atr3,2026-06-05,10665.71,3386.82,14052.53,1,24.101
nb_atr3,2026-06-08,10665.71,3205.26,13870.97,1,23.108
nb_atr3,2026-06-09,10665.71,3463.63,14129.34,1,24.514
nb_atr3,2026-06-10,10665.71,3344.92,14010.63,1,23.874
nb_atr3,2026-06-11,10665.71,3310.0,13975.71,1,23.684
nb_atr3,2026-06-12,10665.71,3207.25,13872.96,1,23.119
nb_atr3,2026-06-15,10665.71,3528.48,14194.19,1,24.859
nb_atr3,2026-06-16,10665.71,3818.77,14484.48,1,26.365
nb_atr3,2026-06-17,10665.71,4073.16,14738.87,1,27.635
nb_atr3,2026-06-18,6937.95,8275.92,15213.87,2,54.397
nb_atr3,2026-06-22,6937.95,8982.2,15920.16,2,56.42
nb_atr3,2026-06-23,6937.95,8980.66,15918.62,2,56.416
nb_atr3,2026-06-24,11123.62,4988.95,16112.57,1,30.963
nb_atr3,2026-06-25,11123.62,4973.98,16097.6,1,30.899
nb_atr3,2026-06-26,16074.13,0.0,16074.13,0,0.0
nb_atr3,2026-06-29,16074.13,0.0,16074.13,0,0.0
nb_atr3,2026-06-30,16074.13,0.0,16074.13,0,0.0
nb_atr3,2026-07-01,16074.13,0.0,16074.13,0,0.0
nb_atr3,2026-07-02,10786.02,5126.7,15912.72,1,32.218
nb_atr3,2026-07-03,10786.02,4991.53,15777.54,1,31.637
nb_atr3,2026-07-06,11056.09,4650.76,15706.85,1,29.61
nb_atr3,2026-07-07,11056.09,4717.6,15773.69,1,29.908
nb_atr3,2026-07-08,15451.44,0.0,15451.44,0,0.0
nb_atr3,2026-07-09,15451.44,0.0,15451.44,0,0.0
nb_atr3,2026-07-10,15451.44,0.0,15451.44,0,0.0
nb_atr3,2026-07-13,15451.44,0.0,15451.44,0,0.0
nb_atr3,2026-07-14,11317.24,4169.93,15487.16,1,26.925
nb_atr3,2026-07-15,15192.37,0.0,15192.37,0,0.0
nb_atr3,2026-07-16,15192.37,0.0,15192.37,0,0.0
nb_atr3,2026-07-17,15192.37,0.0,15192.37,0,0.0
nb_atr3,2026-07-20,15192.37,0.0,15192.37,0,0.0
nb_atr3,2026-07-21,15192.37,0.0,15192.37,0,0.0
nb_atr3,2026-07-22,15192.37,0.0,15192.37,0,0.0
nb_atr3,2026-07-23,15192.37,0.0,15192.37,0,0.0
nb_atr3,2026-07-24,15192.37,0.0,15192.37,0,0.0
nb_atr3,2026-07-27,15192.37,0.0,15192.37,0,0.0
nb_atr3,2026-07-28,12355.51,2833.0,15188.51,1,18.652
nb_atr3,2026-07-29,15013.49,0.0,15013.49,0,0.0
nb_atr3,2026-07-30,11645.09,3360.0,15005.09,1,22.392
nb_atr3,2026-07-31,11645.09,3489.0,15134.09,1,23.054
nb_atr3,2026-08-03,11645.09,3310.0,14955.09,1,22.133
nb_atr3,2026-08-04,11645.09,3432.0,15077.09,1,22.763
nb_atr3,2026-08-05,15093.87,0.0,15093.87,0,0.0
nb_atr3,2026-08-06,15093.87,0.0,15093.87,0,0.0
nb_atr3,2026-08-07,12234.99,2960.0,15194.99,1,19.48
nb_atr3,2026-08-10,12234.99,3003.0,15237.99,1,19.707
nb_atr3,2026-08-11,8530.26,6734.0,15264.26,2,44.116
nb_atr3,2026-08-12,11465.82,3700.0,15165.82,1,24.397
nb_atr3,2026-08-13,11465.82,3960.0,15425.82,1,25.671
nb_atr3,2026-08-14,11465.82,3995.0,15460.82,1,25.84
nb_atr3,2026-08-17,11465.82,4103.0,15568.82,1,26.354
nb_atr3,2026-08-18,15326.97,0.0,15326.97,0,0.0
nb_atr3,2026-08-19,12350.97,2948.0,15298.97,1,19.269
nb_atr3,2026-08-20,8808.4,6581.0,15389.4,2,42.763
nb_atr3,2026-08-21,8808.4,6961.0,15769.4,2,44.142
nb_atr3,2026-08-24,8808.4,6657.0,15465.4,2,43.044
nb_atr3,2026-08-25,11887.74,3510.0,15397.74,1,22.796
nb_atr3,2026-08-26,11887.74,3490.0,15377.74,1,22.695
nb_atr3,2026-08-27,11887.74,3643.0,15530.74,1,23.457
nb_atr3,2026-08-28,11887.74,3589.0,15476.74,1,23.19
nb_atr3,2026-08-31,11887.74,3895.0,15782.74,1,24.679
nb_atr3,2026-09-01,11887.74,3832.0,15719.74,1,24.377
nb_atr3,2026-09-02,11887.74,3799.0,15686.74,1,24.218
nb_atr3,2026-09-03,11887.74,3813.0,15700.74,1,24.285
nb_atr3,2026-09-04,15554.19,0.0,15554.19,0,0.0
nb_atr3,2026-09-07,15554.19,0.0,15554.19,0,0.0
nb_atr3,2026-09-08,11156.76,4420.0,15576.76,1,28.376
nb_atr3,2026-09-09,11156.76,4388.0,15544.76,1,28.228
nb_atr3,2026-09-10,11156.76,4430.0,15586.76,1,28.422
nb_atr3,2026-09-11,7737.31,7898.0,15635.31,2,50.514
nb_atr3,2026-09-14,7737.31,7930.0,15667.31,2,50.615
nb_vol07,2023-09-14,13822.47,0.0,13822.47,0,0.0
nb_vol07,2023-09-15,13822.47,0.0,13822.47,0,0.0
nb_vol07,2023-09-18,13822.47,0.0,13822.47,0,0.0
nb_vol07,2023-09-19,13822.47,0.0,13822.47,0,0.0
nb_vol07,2023-09-20,13822.47,0.0,13822.47,0,0.0
nb_vol07,2023-09-21,13822.47,0.0,13822.47,0,0.0
nb_vol07,2023-09-22,13822.47,0.0,13822.47,0,0.0
nb_vol07,2023-09-25,13822.47,0.0,13822.47,0,0.0
nb_vol07,2023-09-26,4956.68,8830.45,13787.13,2,64.048
nb_vol07,2023-09-27,4956.68,8780.34,13737.02,2,63.917
nb_vol07,2023-09-28,4956.68,8738.24,13694.93,2,63.806
nb_vol07,2023-10-09,9073.45,4407.1,13480.56,1,32.692
nb_vol07,2023-10-10,9073.45,4373.09,13446.54,1,32.522
nb_vol07,2023-10-11,9073.45,4350.41,13423.86,1,32.408
nb_vol07,2023-10-12,9073.45,4433.56,13507.01,1,32.824
nb_vol07,2023-10-13,9073.45,4305.05,13378.5,1,32.179
nb_vol07,2023-10-16,9073.45,4308.83,13382.28,1,32.198
nb_vol07,2023-10-17,9073.45,4320.17,13393.62,1,32.255
nb_vol07,2023-10-18,9073.45,4244.58,13318.03,1,31.871
nb_vol07,2023-10-19,13266.11,0.0,13266.11,0,0.0
nb_vol07,2023-10-20,13266.11,0.0,13266.11,0,0.0
nb_vol07,2023-10-23,13266.11,0.0,13266.11,0,0.0
nb_vol07,2023-10-24,13266.11,0.0,13266.11,0,0.0
nb_vol07,2023-10-25,13266.11,0.0,13266.11,0,0.0
nb_vol07,2023-10-26,13266.11,0.0,13266.11,0,0.0
nb_vol07,2023-10-27,13266.11,0.0,13266.11,0,0.0
nb_vol07,2023-10-30,13266.11,0.0,13266.11,0,0.0
nb_vol07,2023-10-31,13266.11,0.0,13266.11,0,0.0
nb_vol07,2023-11-01,13266.11,0.0,13266.11,0,0.0
nb_vol07,2023-11-02,13266.11,0.0,13266.11,0,0.0
nb_vol07,2023-11-03,13266.11,0.0,13266.11,0,0.0
nb_vol07,2023-11-06,13266.11,0.0,13266.11,0,0.0
nb_vol07,2023-11-07,13266.11,0.0,13266.11,0,0.0
nb_vol07,2023-11-08,13266.11,0.0,13266.11,0,0.0
nb_vol07,2023-11-09,13266.11,0.0,13266.11,0,0.0
nb_vol07,2023-11-10,10951.64,2295.05,13246.69,1,17.325
nb_vol07,2023-11-13,10951.64,2328.52,13280.17,1,17.534
nb_vol07,2023-11-14,10951.64,2317.37,13269.01,1,17.465
nb_vol07,2023-11-15,10951.64,2310.86,13262.5,1,17.424
nb_vol07,2023-11-16,10951.64,2310.86,13262.5,1,17.424
nb_vol07,2023-11-17,10951.64,2285.75,13237.39,1,17.267
nb_vol07,2023-11-20,10951.64,2298.77,13250.41,1,17.349
nb_vol07,2023-11-21,10951.64,2321.09,13272.73,1,17.488
nb_vol07,2023-11-22,10951.64,2238.32,13189.96,1,16.97
nb_vol07,2023-11-23,10951.64,2320.16,13271.8,1,17.482
nb_vol07,2023-11-24,10951.64,2278.31,13229.95,1,17.221
nb_vol07,2023-11-27,10951.64,2262.5,13214.14,1,17.122
nb_vol07,2023-11-28,10951.64,2293.19,13244.83,1,17.314
nb_vol07,2023-11-29,10951.64,2297.84,13249.48,1,17.343
nb_vol07,2023-11-30,10951.64,2264.36,13216.0,1,17.133
nb_vol07,2023-12-01,10951.64,2276.45,13228.09,1,17.209
nb_vol07,2023-12-04,10951.64,2253.2,13204.84,1,17.063
nb_vol07,2023-12-05,10951.64,2189.97,13141.61,1,16.664
nb_vol07,2023-12-06,8768.58,4391.21,13159.8,2,33.368
nb_vol07,2023-12-07,8768.58,4402.57,13171.15,2,33.426
nb_vol07,2023-12-08,10936.3,2336.34,13272.63,1,17.603
nb_vol07,2023-12-11,10936.3,2330.35,13266.65,1,17.566
nb_vol07,2023-12-12,10936.3,2338.33,13274.63,1,17.615
nb_vol07,2023-12-13,10936.3,2293.48,13229.77,1,17.336
nb_vol07,2023-12-14,10936.3,2265.57,13201.86,1,17.161
nb_vol07,2023-12-15,13176.9,0.0,13176.9,0,0.0
nb_vol07,2023-12-18,13176.9,0.0,13176.9,0,0.0
nb_vol07,2023-12-19,13176.9,0.0,13176.9,0,0.0
nb_vol07,2023-12-20,13176.9,0.0,13176.9,0,0.0
nb_vol07,2023-12-21,13176.9,0.0,13176.9,0,0.0
nb_vol07,2023-12-22,13176.9,0.0,13176.9,0,0.0
nb_vol07,2023-12-25,8811.79,4427.47,13239.27,1,33.442
nb_vol07,2023-12-26,8811.79,4353.72,13165.51,1,33.069
nb_vol07,2023-12-27,8811.79,4580.97,13392.76,1,34.205
nb_vol07,2023-12-28,8811.79,4580.97,13392.76,1,34.205
nb_vol07,2023-12-29,8811.79,4608.88,13420.67,1,34.342
nb_vol07,2024-01-02,8811.79,4584.96,13396.75,1,34.224
nb_vol07,2024-01-03,8811.79,4325.81,13137.6,1,32.927
nb_vol07,2024-01-04,8811.79,4256.04,13067.83,1,32.569
nb_vol07,2024-01-05,8811.79,4196.23,13008.03,1,32.259
nb_vol07,2024-01-08,12904.6,0.0,12904.6,0,0.0
nb_vol07,2024-01-09,12904.6,0.0,12904.6,0,0.0
nb_vol07,2024-01-10,12904.6,0.0,12904.6,0,0.0
nb_vol07,2024-01-11,12904.6,0.0,12904.6,0,0.0
nb_vol07,2024-01-12,12904.6,0.0,12904.6,0,0.0
nb_vol07,2024-01-15,12904.6,0.0,12904.6,0,0.0
nb_vol07,2024-01-16,12904.6,0.0,12904.6,0,0.0
nb_vol07,2024-01-17,12904.6,0.0,12904.6,0,0.0
nb_vol07,2024-01-18,12904.6,0.0,12904.6,0,0.0
nb_vol07,2024-01-19,12904.6,0.0,12904.6,0,0.0
nb_vol07,2024-01-22,12904.6,0.0,12904.6,0,0.0
nb_vol07,2024-01-23,12904.6,0.0,12904.6,0,0.0
nb_vol07,2024-01-24,12904.6,0.0,12904.6,0,0.0
nb_vol07,2024-01-25,12904.6,0.0,12904.6,0,0.0
nb_vol07,2024-01-26,12904.6,0.0,12904.6,0,0.0
nb_vol07,2024-01-29,12904.6,0.0,12904.6,0,0.0
nb_vol07,2024-01-30,12904.6,0.0,12904.6,0,0.0
nb_vol07,2024-01-31,12904.6,0.0,12904.6,0,0.0
nb_vol07,2024-02-01,12904.6,0.0,12904.6,0,0.0
nb_vol07,2024-02-02,12904.6,0.0,12904.6,0,0.0
nb_vol07,2024-02-05,12904.6,0.0,12904.6,0,0.0
nb_vol07,2024-02-06,12904.6,0.0,12904.6,0,0.0
nb_vol07,2024-02-07,12904.6,0.0,12904.6,0,0.0
nb_vol07,2024-02-08,12904.6,0.0,12904.6,0,0.0
nb_vol07,2024-02-19,12904.6,0.0,12904.6,0,0.0
nb_vol07,2024-02-20,12904.6,0.0,12904.6,0,0.0
nb_vol07,2024-02-21,12904.6,0.0,12904.6,0,0.0
nb_vol07,2024-02-22,12904.6,0.0,12904.6,0,0.0
nb_vol07,2024-02-23,12904.6,0.0,12904.6,0,0.0
nb_vol07,2024-02-26,12904.6,0.0,12904.6,0,0.0
nb_vol07,2024-02-27,12904.6,0.0,12904.6,0,0.0
nb_vol07,2024-02-28,12904.6,0.0,12904.6,0,0.0
nb_vol07,2024-02-29,12904.6,0.0,12904.6,0,0.0
nb_vol07,2024-03-01,12904.6,0.0,12904.6,0,0.0
nb_vol07,2024-03-04,12904.6,0.0,12904.6,0,0.0
nb_vol07,2024-03-05,12904.6,0.0,12904.6,0,0.0
nb_vol07,2024-03-06,12904.6,0.0,12904.6,0,0.0
nb_vol07,2024-03-07,12904.6,0.0,12904.6,0,0.0
nb_vol07,2024-03-08,12904.6,0.0,12904.6,0,0.0
nb_vol07,2024-03-11,12904.6,0.0,12904.6,0,0.0
nb_vol07,2024-03-12,12904.6,0.0,12904.6,0,0.0
nb_vol07,2024-03-13,12904.6,0.0,12904.6,0,0.0
nb_vol07,2024-03-14,10596.98,2280.51,12877.5,1,17.709
nb_vol07,2024-03-15,8460.34,4456.53,12916.87,2,34.502
nb_vol07,2024-03-18,8460.34,4706.81,13167.15,2,35.747
nb_vol07,2024-03-19,8460.34,4714.16,13174.5,2,35.782
nb_vol07,2024-03-20,8460.34,4682.72,13143.06,2,35.629
nb_vol07,2024-03-21,8460.34,4629.78,13090.11,2,35.369
nb_vol07,2024-03-22,10728.9,2257.77,12986.67,1,17.385
nb_vol07,2024-03-25,10728.9,2194.47,12923.37,1,16.981
nb_vol07,2024-03-26,12889.63,0.0,12889.63,0,0.0
nb_vol07,2024-03-27,5160.0,7477.39,12637.39,2,59.169
nb_vol07,2024-03-28,5160.0,7616.08,12776.08,2,59.612
nb_vol07,2024-03-29,3033.68,9781.47,12815.16,3,76.327
nb_vol07,2024-04-01,3033.68,9980.76,13014.44,3,76.69
nb_vol07,2024-04-02,3033.68,9762.85,12796.53,3,76.293
nb_vol07,2024-04-03,4769.18,7742.42,12511.59,3,61.882
nb_vol07,2024-04-08,4769.18,7612.02,12381.2,3,61.48
nb_vol07,2024-04-09,916.93,11467.75,12384.68,4,92.596
nb_vol07,2024-04-10,4876.93,7177.25,12054.18,2,59.542
nb_vol07,2024-04-11,893.59,11220.37,12113.96,3,92.623
nb_vol07,2024-04-12,893.59,11547.25,12440.84,3,92.817
nb_vol07,2024-04-15,893.59,11718.04,12611.62,3,92.915
nb_vol07,2024-04-16,893.59,11310.65,12204.23,3,92.678
nb_vol07,2024-04-17,893.59,11691.7,12585.29,3,92.9
nb_vol07,2024-04-18,893.59,11799.4,12692.99,3,92.96
nb_vol07,2024-04-19,8596.93,3775.75,12372.68,1,30.517
nb_vol07,2024-04-22,12330.27,0.0,12330.27,0,0.0
nb_vol07,2024-04-23,8424.45,3863.11,12287.57,1,31.439
nb_vol07,2024-04-24,4040.4,8592.29,12632.69,3,68.016
nb_vol07,2024-04-25,4040.4,8569.76,12610.16,3,67.959
nb_vol07,2024-04-26,4040.4,9137.3,13177.7,3,69.339
nb_vol07,2024-04-29,4040.4,9092.03,13132.43,3,69.233
nb_vol07,2024-04-30,4040.4,9014.51,13054.91,3,69.051
nb_vol07,2024-05-06,4040.4,9112.65,13153.04,3,69.282
nb_vol07,2024-05-07,4040.4,9209.47,13249.87,3,69.506
nb_vol07,2024-05-08,4040.4,8971.02,13011.42,3,68.947
nb_vol07,2024-05-09,8560.56,4458.54,13019.1,2,34.246
nb_vol07,2024-05-10,8560.56,4523.7,13084.25,2,34.574
nb_vol07,2024-05-13,8560.56,4461.79,13022.35,2,34.263
nb_vol07,2024-05-14,8560.56,4521.82,13082.37,2,34.564
nb_vol07,2024-05-15,8560.56,4498.76,13059.32,2,34.449
nb_vol07,2024-05-16,8560.56,4444.26,13004.82,2,34.174
nb_vol07,2024-05-17,8560.56,4513.5,13074.06,2,34.523
nb_vol07,2024-05-20,8560.56,4830.29,13390.85,2,36.072
nb_vol07,2024-05-21,8560.56,4597.26,13157.82,2,34.939
nb_vol07,2024-05-22,11333.36,1748.9,13082.26,1,13.368
nb_vol07,2024-05-23,10135.27,2857.85,12993.12,1,21.995
nb_vol07,2024-05-24,5161.06,7814.32,12975.38,3,60.224
nb_vol07,2024-05-27,5161.06,8018.37,13179.43,3,60.84
nb_vol07,2024-05-28,5161.06,7998.56,13159.63,3,60.781
nb_vol07,2024-05-29,5161.06,8150.64,13311.7,3,61.229
nb_vol07,2024-05-30,5161.06,7947.91,13108.97,3,60.63
nb_vol07,2024-05-31,5161.06,7859.05,13020.11,3,60.361
nb_vol07,2024-06-03,5161.06,7700.31,12861.37,3,59.872
nb_vol07,2024-06-04,5161.06,7868.69,13029.75,3,60.39
nb_vol07,2024-06-05,5161.06,7664.45,12825.51,3,59.759
nb_vol07,2024-06-06,5161.06,7701.81,12862.88,3,59.876
nb_vol07,2024-06-07,3766.14,9049.65,12815.79,4,70.613
nb_vol07,2024-06-11,7511.47,5229.32,12740.8,3,41.044
